"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_514",271.207321016985,-0.0222362976500622,0.957463795206048,-0.0232241655103804,0.981471462514459,0.994681447656825
"gene_515",536.543645689037,0.142806899201622,0.622799677710986,0.22929828693311,0.818637084845703,0.990283420973561
"gene_516",297.874453392641,0.35511394676308,1.10461395553067,0.321482401145727,0.747844846886042,0.990283420973561
"gene_517",259.369872457725,0.549181214767822,1.28887855286535,0.426092290500853,0.670040597678014,0.990283420973561
"gene_518",459.818967283695,-0.299968329538561,0.815855779422894,-0.367673229882306,0.713116903903434,0.990283420973561
"gene_519",375.82994234963,1.32777421002418,1.07375864435618,1.23656672475061,0.216247979773315,0.940208607710065
"gene_520",334.972126465438,-0.977183662124716,1.05134417958899,-0.929461237429147,0.352650104670401,0.980297576089689
"gene_521",421.142825306595,-0.154016746261241,1.02700122044209,-0.149967442292758,0.880790302007371,0.990283420973561
"gene_522",345.731704693079,1.64223425984997,1.27320614036102,1.28984161149609,0.197105656918146,0.91441991379899
"gene_523",410.075352889068,-0.349062489932621,1.19038471022106,-0.293235024723897,0.769342514283381,0.990283420973561
"gene_524",236.063703213264,0.356445628375217,1.21738761153783,0.292795511468156,0.7696784593129,0.990283420973561
"gene_525",465.509052116798,-0.534970442742326,0.723933602867225,-0.738977221976591,0.459920828916763,0.990283420973561
"gene_526",463.377354002622,1.01745693246379,1.2331886457441,0.825061871900277,0.409336464864839,0.987471577477955
"gene_527",396.267062426221,-0.165474001353219,1.21226567823458,-0.136499782452142,0.89142619651894,0.990283420973561
"gene_528",272.734397613906,0.833864315728749,1.38629727113105,0.60150469390192,0.547503886359262,0.990283420973561
"gene_529",687.575895028138,-0.134886348093596,0.375648372926718,-0.359076087679233,0.719538169611891,0.990283420973561
"gene_530",503.306783688106,1.74456215679486,0.643960747144271,2.7091125732917,0.00674634450608252,0.337317225304126
"gene_531",602.114629748537,-0.884681543891633,0.763367072213268,-1.15892023129401,0.246488701480198,0.952742449508585
"gene_532",609.146037896622,-0.000272953057126794,0.472562949493361,-0.000577601475992626,0.999539140725634,0.999539140725634
"gene_533",563.355784221442,-0.151351237564646,0.601171254236224,-0.251760603152815,0.801226110723347,0.990283420973561
"gene_534",527.360737002276,-0.0863338498950344,0.652213651955131,-0.132370504107408,0.894691243665588,0.990283420973561
"gene_535",470.395620927192,1.90092033998585,1.0023557615709,1.8964527494776,0.0579002023690041,0.706100028890294
"gene_536",324.757678270997,-1.03626054581355,1.10035860221662,-0.941748029893205,0.346321658406511,0.980297576089689
"gene_537",450.242690093023,0.869995606510425,0.769411356599393,1.13072883451524,0.258169241133767,0.953218358162262
"gene_538",446.026150627934,-0.145317671971414,0.994704197992367,-0.146091342797901,0.883849280541024,0.990283420973561
"gene_539",619.539447642765,-0.124477522452972,0.511582914042718,-0.243318373300047,0.807758772185484,0.990283420973561
"gene_540",388.84907974337,0.432099928694735,1.09597918244158,0.394259248366489,0.693389646769872,0.990283420973561
"gene_541",414.315459529074,0.272884042178576,1.22161654188401,0.223379458956676,0.823240189828674,0.990283420973561
"gene_542",418.04753486331,0.255145204800659,1.17441717231384,0.217252617566867,0.828011480871476,0.990283420973561
"gene_543",517.717513986763,0.0246464955296871,0.711554163050352,0.0346375536951824,0.972368755937223,0.991916096182403
"gene_544",464.8321985046,0.624505107055998,0.769501989866951,0.811570490108774,0.417038129960036,0.987471577477955
"gene_545",667.768258379592,0.163407301004528,0.346117692077517,0.472114846322074,0.636844816038442,0.990283420973561
"gene_546",680.341770776614,0.569193828137957,0.48226632973495,1.1802479108396,0.237901628686279,0.952331951091935
"gene_547",261.884946624034,2.95206644577937,0.95574912004982,3.08874618228839,0.00201003083776836,0.22333675975204
"gene_548",658.509173337582,0.413606847990182,0.424203311017194,0.975020319851811,0.329550180653006,0.980297576089689
"gene_549",415.86241192976,-1.57443503046635,1.20299768892792,-1.30875981305454,0.190615723684528,0.912036955428363
"gene_550",498.291791639535,-0.593237391591965,0.839384836139464,-0.706752571705261,0.479720253083602,0.990283420973561
"gene_551",612.086268947978,0.193596736283631,0.590465081933205,0.327871608681393,0.743008741176689,0.990283420973561
"gene_552",193.390091912551,0.980819054375091,1.03162160525642,0.950754665642447,0.341728930795543,0.980297576089689
"gene_553",500.138953361916,0.168441536801226,0.645125454363092,0.261098884971951,0.794016251528959,0.990283420973561
"gene_554",548.004922366611,-0.0954938465060536,0.677378894044001,-0.14097552691072,0.887889275932698,0.990283420973561
"gene_555",488.013945940309,0.490392238495988,0.702768308348577,0.697800729871204,0.485301822591409,0.990283420973561
"gene_556",503.240825165471,0.604147005882899,0.685798173909115,0.880939945405809,0.378350325469216,0.980297576089689
"gene_557",502.47246002112,-0.532854531420012,0.628815347974076,-0.847394283769898,0.396775389579786,0.980297576089689
"gene_558",225.953076782107,-1.95578979401361,1.19099845486919,-1.6421430153983,0.100560368921979,0.804482951375833
"gene_559",396.049400110464,-0.00711603904758206,0.842960209432337,-0.00844172591773236,0.993264557221488,0.996253317173007
"gene_560",374.381273538093,-0.53117585816965,1.3796376184824,-0.385011144269858,0.700229158876278,0.990283420973561
"gene_561",382.38312791657,0.0960448345930331,1.21153138298714,0.0792755647453603,0.936813441628844,0.990283420973561
"gene_562",558.546727963205,0.055612546041936,0.708246891773363,0.0785214120780525,0.937413298430075,0.990283420973561
"gene_563",512.952327162312,-1.09669175684991,0.63028958660617,-1.73998076464362,0.0818623955915519,0.746955282776615
"gene_564",332.148485798437,1.35451370367241,0.909099868968338,1.4899503892895,0.136237280900011,0.852372462597692
"gene_565",487.886890834287,-0.119389404307072,0.672640285893213,-0.177493686909538,0.859120623624431,0.990283420973561
"gene_566",571.952551087775,1.10739552331838,0.698937341763875,1.58439885401416,0.113102982550855,0.814442135298758
"gene_567",154.235730701198,-1.5032398994559,1.28972728786044,-1.16554865017214,0.243796979479535,0.952331951091935
"gene_568",652.290592842792,-0.449753332512879,0.507069056634183,-0.886966630340739,0.375096866572058,0.980297576089689
"gene_569",284.583373549605,0.0131242436741836,1.24006576935664,0.0105835061320922,0.991555741499415,0.996253317173007
"gene_570",723.277553784977,-0.190358047218454,0.220829750086965,-0.862012691421737,0.388680533932526,0.980297576089689
"gene_571",471.497156262343,0.654419746370719,0.775502863643679,0.843865028809752,0.398744832125354,0.980297576089689
"gene_572",461.299602338782,0.307125294099009,1.18078671498684,0.260102260807051,0.794784894060039,0.990283420973561
"gene_573",538.112011304858,-0.365497138036992,0.619966249285927,-0.589543605733328,0.555496669460572,0.990283420973561
"gene_574",484.856057106493,0.85671401448661,0.728494538719591,1.1760060905774,0.239592442242933,0.952331951091935
"gene_575",422.425123416939,-0.0581020112746014,1.36049494215375,-0.0427065250111275,0.965935478110278,0.991242408647407
"gene_576",491.072512826096,-0.909200263896095,1.08257706458439,-0.839848075153101,0.400993574337239,0.980297576089689
"gene_577",133.165418158562,-1.49073707047536,1.32629691115269,-1.12398442455827,0.261019633573698,0.953218358162262
"gene_578",137.132711373368,-1.40533648586438,1.29676328907499,-1.08372630356218,0.278486169429077,0.973727865136631
"gene_579",372.411783968902,0.0705282306321735,0.924219394523111,0.0763111346181665,0.939171567532217,0.990283420973561
"gene_580",426.10247748546,-0.0677187952906107,0.932634511098893,-0.0726102181344542,0.942116295290837,0.990283420973561
"gene_581",657.015913854335,-0.0813776914375559,0.356713024607775,-0.228132100102134,0.819543545712996,0.990283420973561
"gene_582",325.589241697669,-0.637319528797351,1.25557252180203,-0.507592765635438,0.611738965114413,0.990283420973561
"gene_583",469.704324534828,0.0801509607972925,1.04673673866509,0.0765722247405874,0.938963855507533,0.990283420973561
"gene_584",315.707817075267,1.01432103593645,1.16276771003063,0.872333336389036,0.383026556411227,0.980297576089689
"gene_585",678.783434776946,-0.274539664819927,0.37071456162344,-0.740568872227887,0.45895488751678,0.990283420973561
"gene_586",354.834236618645,0.0955841945859257,1.04257849384071,0.091680573837474,0.92695183221063,0.990283420973561
"gene_587",437.427171712194,0.232514265025624,1.01822690135838,0.228352113576489,0.819372513792727,0.990283420973561
"gene_588",563.722341285777,0.503410996817462,0.578871564945605,0.869641950481306,0.38449610475621,0.980297576089689
"gene_589",548.663081035455,-0.386404492008769,0.637515812349248,-0.606109659593959,0.544441937020054,0.990283420973561
"gene_590",309.13210317665,-0.985719083905251,1.06567787221848,-0.924969082686525,0.35498198986695,0.980297576089689
"gene_591",530.180099081559,-0.280842991307452,0.605634809071969,-0.463716726813961,0.642850711556382,0.990283420973561
"gene_592",514.644662433926,0.553292579832254,0.981370999592987,0.56379552693296,0.572893296347437,0.990283420973561
"gene_593",611.742839917005,-0.486735252246881,0.468311950501088,-1.03933980699421,0.298646727677047,0.980297576089689
"gene_594",264.152071925422,-0.551164460003685,1.15145952266628,-0.478665944528758,0.632176296761972,0.990283420973561
"gene_595",223.042373639654,0.517929357188892,1.05426804802266,0.49126913991209,0.623236103463033,0.990283420973561
"gene_596",589.092581277341,0.836844316255421,0.848396449415639,0.986383567295485,0.323944925770692,0.980297576089689
"gene_597",491.510871147593,0.0387822220903511,0.664858679177915,0.0583315271424366,0.953484555232931,0.990283420973561
"gene_598",488.060018118294,1.71496626059199,0.707129890214486,2.42524928492531,0.0152978781921012,0.449937593885328
"gene_599",571.976084244845,-0.76869829815106,0.759750758444563,-1.01177694080203,0.31164471774458,0.980297576089689
"gene_600",256.960581593317,1.35832884185877,1.17273805731811,1.15825425241599,0.246760294422724,0.952742449508585
"gene_601",264.223782942731,-1.44283017719392,1.03166837099278,-1.39854067233396,0.161950767893561,0.852372462597692
"gene_602",448.617212732842,0.586003812277566,0.943686924286958,0.620972694646952,0.534617589147587,0.990283420973561
"gene_603",243.363760383897,0.365068433038328,0.918809618477896,0.397327613573639,0.691125887080412,0.990283420973561
"gene_604",547.324170805149,0.241386114932391,0.693821011013424,0.347908338174729,0.727909023054889,0.990283420973561
"gene_605",344.974275447271,-0.731176507527166,1.11904640651647,-0.653392480659744,0.513503285157621,0.990283420973561
"gene_606",399.717226536363,0.180079370405012,1.27448568389035,0.141295718485689,0.887636331836767,0.990283420973561
"gene_607",556.211165105767,0.558638771513337,0.797136441946773,0.700806966181379,0.483423490082175,0.990283420973561
"gene_608",374.246242685779,-0.35538012557883,1.12500006627613,-0.315893426349011,0.752083401658825,0.990283420973561
"gene_609",554.340572259955,0.745521388218788,0.609505873713932,1.22315702008919,0.221270395549795,0.94559998098203
"gene_610",360.962888816385,-0.0892910850391622,0.90406169198952,-0.0987665839956829,0.921323600839133,0.990283420973561
"gene_611",557.865986016909,0.178473744048399,0.552752589275893,0.322881787459739,0.746784769706174,0.990283420973561
"gene_612",388.674749248545,0.179750997556324,1.09370783139482,0.16435010557352,0.869455539366386,0.990283420973561
"gene_613",271.49003273407,0.590600260258563,1.36988041795708,0.431132712400791,0.666371876186516,0.990283420973561
"gene_614",575.18668649435,-1.6548683043604,0.559761761008049,-2.95637969514071,0.00311273637451554,0.311273637451554
"gene_615",550.53841952433,-0.751268729496563,0.604005691440986,-1.24381067950577,0.213569248948475,0.940208607710065
"gene_616",458.201058311162,-0.381708866222321,0.920504226739592,-0.414673670292994,0.678380809581435,0.990283420973561
"gene_617",479.702421222362,-1.15085969173362,0.794930085168149,-1.44774957346114,0.147687100192614,0.852372462597692
"gene_618",496.193604197265,0.0625401951700877,0.707131837992287,0.0884420581990112,0.929525334634917,0.990283420973561
"gene_619",439.163489609325,-1.30121952097659,1.015929324022,-1.28081697241019,0.200257961121979,0.91441991379899
"gene_620",421.109761947527,2.57623838300942,0.979977823658789,2.62887416512235,0.00856680543501164,0.35021204510868
"gene_621",531.300564238014,0.717564466152984,2.15807723157423,0.332501754642743,0.739510414989626,0.990283420973561
"gene_622",373.743866616848,-0.151874452077139,1.3664922783083,-0.111141829696365,0.911503878895632,0.990283420973561
"gene_623",315.39234123015,-0.49560761667039,1.21038308417875,-0.409463436120855,0.682199594406785,0.990283420973561
"gene_624",481.466683938273,-0.127008856298999,0.766512790207762,-0.165696982387696,0.868395420934524,0.990283420973561
"gene_625",414.5898916293,1.42048207791974,1.10370609463893,1.28701117518467,0.198090393065472,0.91441991379899
"gene_626",584.279230435563,0.243319207921704,0.62234871936027,0.390969243371816,0.69581997026912,0.990283420973561
"gene_627",316.252012742562,-0.558732927505345,0.965431528315196,-0.578739052038633,0.562765261318381,0.990283420973561
"gene_628",308.272071127704,-1.53541382308325,1.06050092721496,-1.44781940654733,0.147667563847271,0.852372462597692
"gene_629",337.824589048037,-0.788472537204473,0.914949212185078,-0.861766452939443,0.388816048932613,0.980297576089689
"gene_630",377.425817500573,-1.21044225299023,1.18354362046569,-1.0227271999607,0.306436847149262,0.980297576089689
"gene_631",577.373628554742,-0.541735861727434,0.54837472987606,-0.987893555652855,0.323204781894504,0.980297576089689
"gene_632",531.347966410285,-0.347664429789342,0.687896204095641,-0.505402454206602,0.613276195464069,0.990283420973561
"gene_633",325.052918368102,-0.57108533506424,0.909174749187843,-0.628135939294821,0.529914891379141,0.990283420973561
"gene_634",553.438389826761,-0.296853198132365,0.571251891064419,-0.519653768811575,0.603304914767582,0.990283420973561
"gene_635",412.476227700489,-0.168725974372431,1.31604222247743,-0.128207113336232,0.897985070900715,0.990283420973561
"gene_636",366.631780902459,-1.0062663206936,1.11755712583784,-0.900416003288603,0.367898907460257,0.980297576089689
"gene_637",570.883766650744,0.360453584688491,0.7671614274021,0.469853634207241,0.638459592297486,0.990283420973561
"gene_638",464.17622763166,0.116481628116774,0.818602777152526,0.142293223731723,0.886848398743964,0.990283420973561
"gene_639",488.902875883059,0.459145986322858,0.913702105974802,0.50251168659944,0.615307633832581,0.990283420973561
"gene_640",515.508839567134,-0.108037808068194,0.668826240676774,-0.161533446951592,0.871673270388069,0.990283420973561
"gene_641",239.69246810868,-0.880476284479472,1.1266629415507,-0.781490410315276,0.434514114716231,0.990283420973561
"gene_642",589.590146332327,-0.63418292685029,0.801927309817898,-0.790823456298428,0.42904702006643,0.990283420973561
"gene_643",570.228199732138,-0.83815672032263,1.81693893948149,-0.461301534195651,0.644582284396226,0.990283420973561
"gene_644",421.745031587198,-1.18044299719677,0.915449999640514,-1.28946747245651,0.197235617569703,0.91441991379899
"gene_645",455.75691492814,1.44063649894721,0.938103720164827,1.53568999672455,0.124614429628801,0.823609479440443
"gene_646",724.098949886741,0.138018203507627,0.262066913873682,0.526652531094226,0.598434905342147,0.990283420973561
"gene_647",598.204625440779,-0.369487131338745,0.702863179180849,-0.525688558290055,0.599104614805183,0.990283420973561
"gene_648",316.438900675705,-1.00569489304884,1.17555578722804,-0.855505884089324,0.392271148361043,0.980297576089689
"gene_649",413.745587991207,0.765436835145703,0.815673438228528,0.938410887582746,0.348033292876031,0.980297576089689
"gene_650",352.318545870138,0.29888231899116,1.27790390309847,0.233884815803814,0.815074401551822,0.990283420973561
"gene_651",575.516052664447,0.614991928117785,0.628956360333634,0.977797454487238,0.328174510268903,0.980297576089689
"gene_652",586.453260047437,-0.680311547526376,0.750356074245346,-0.906651616315074,0.364591056996767,0.980297576089689
"gene_653",396.333207117221,0.213376023631973,1.12955964715758,0.188901953224791,0.850169662686634,0.990283420973561
"gene_654",378.583009344153,-0.310109272055895,1.37580697605681,-0.22540172964139,0.821666766204453,0.990283420973561
"gene_655",426.947759399074,0.596304654582729,1.24676811414089,0.478280321592619,0.632450700471843,0.990283420973561
"gene_656",569.464914156324,-0.196887976714094,0.56129640220197,-0.350773630370159,0.725758181646593,0.990283420973561
"gene_657",400.539464563797,-0.394864916463906,1.06611127371754,-0.370378708300316,0.711100335892538,0.990283420973561
"gene_658",504.301086900237,0.521925342339684,1.00492275357905,0.519368618613556,0.60350371068477,0.990283420973561
"gene_659",322.790863279329,0.610351958209227,1.3717458363182,0.444945369652025,0.656359234268862,0.990283420973561
"gene_660",501.255202605822,0.0100398943447902,0.708179660988062,0.0141770441850623,0.988688734234065,0.996253317173007
"gene_661",537.99596944991,-1.19469461263885,0.648266718838007,-1.84290597977988,0.0653427390757718,0.731412590589378
"gene_662",411.205707792152,0.268456235679118,1.23792894988179,0.21685916280151,0.82831810360722,0.990283420973561
"gene_663",326.207865438723,1.46606159932952,0.990600133282341,1.47997314968224,0.13888041236966,0.852372462597692
"gene_664",538.669539176018,-0.313409693833256,0.788351252319101,-0.39755082891198,0.690961312042021,0.990283420973561
"gene_665",316.353963910227,-1.29119488691469,1.24852594163762,-1.03417545751681,0.301054145385892,0.980297576089689
"gene_666",327.26777106754,1.08420461405669,1.09644738945388,0.988834142417637,0.322744296565735,0.980297576089689
"gene_667",532.223122715826,-1.77854003583918,0.710478422585502,-2.50329915631624,0.0123041493088844,0.424281010651187
"gene_668",311.87309847341,0.661611411308023,0.988319130100741,0.669430947107726,0.503220615914148,0.990283420973561
"gene_669",439.450404215239,-0.217168354188818,0.781225544140983,-0.277984195239816,0.781024491158435,0.990283420973561
"gene_670",291.194756273606,0.902775552614134,1.11149238348708,0.812219288252668,0.41666581370993,0.987471577477955
"gene_671",316.131592455547,0.347915024889711,1.53568740311669,0.226553284336132,0.820771121414207,0.990283420973561
"gene_672",363.489037108968,-0.924638263983576,0.93402774213066,-0.989947324128012,0.322199866642681,0.980297576089689
"gene_673",209.770588764417,2.6857115700339,1.3309104342233,2.01795064564299,0.0435964016827164,0.649817661732443
"gene_674",458.275550918444,0.0318693214497569,0.99805948779959,0.0319312844968979,0.974526849933584,0.991916096182403
"gene_675",350.51303114296,0.615435551028506,1.19542494309915,0.514825756799906,0.606674785013731,0.990283420973561
"gene_676",411.683251793109,-0.995552491214172,1.19202137034354,-0.835180069739234,0.403616329462305,0.980297576089689
"gene_677",580.905691861834,-0.0261481861746945,0.600144448866493,-0.0435698209390776,0.965247308245621,0.991242408647407
"gene_678",505.018908957213,0.801459788740949,0.75520958303065,1.06124155035837,0.288580140972796,0.980297576089689
"gene_679",336.94356751273,-1.25292260895342,0.968920625003271,-1.29311171278782,0.195972424698496,0.91441991379899
"gene_680",289.947097631731,-0.33999244653128,1.02477737033794,-0.331772008606281,0.740061422121126,0.990283420973561
"gene_681",447.814653331903,0.160095034681973,0.87931557876006,0.182067779246816,0.855529534511394,0.990283420973561
"gene_682",550.512339349553,-0.0108108219685784,0.662115138383429,-0.0163277069830684,0.986972953509574,0.996253317173007
"gene_683",637.955894151058,-0.771838751192248,0.661814710254284,-1.16624598884436,0.243515003590487,0.952331951091935
"gene_684",660.998961152294,0.549136618945854,0.467666693884411,1.17420510403416,0.240312882137225,0.952331951091935
"gene_685",439.460098172124,-0.835031783709663,0.877354547332468,-0.951760934332097,0.341218238450472,0.980297576089689
"gene_686",299.645772750394,0.392460492600502,1.43820259415139,0.272882620429477,0.78494344657347,0.990283420973561
"gene_687",454.779202398381,-0.046324556838251,0.869002472131075,-0.0533077388429612,0.957486714265925,0.990283420973561
"gene_688",581.283879126513,1.28485048000576,0.660625768042243,1.94489912770645,0.0517871200549788,0.681409474407616
"gene_689",455.827559406512,-0.525936257302105,1.062446444322,-0.495023782246013,0.620583333092313,0.990283420973561
"gene_690",545.657058385482,0.0754785099442453,0.817172969716717,0.0923654021135952,0.92640772700119,0.990283420973561
"gene_691",205.413612218938,-0.395916895781553,1.19886801306163,-0.33024227143276,0.741216908815696,0.990283420973561
"gene_692",271.649553866364,-0.489781456665764,1.14953817547885,-0.426068022022619,0.670058280874079,0.990283420973561
"gene_693",278.263779529596,-0.796027894333329,1.02766278378657,-0.774600293882643,0.438575883604214,0.990283420973561
"gene_694",399.518633793772,-0.342825596172478,1.08351002447553,-0.316402791324815,0.751696798542086,0.990283420973561
"gene_695",429.424517089145,-0.477230709620737,0.996896119891244,-0.478716588517568,0.632140262993004,0.990283420973561
"gene_696",552.081654668962,-0.398745475113911,0.900429355284848,-0.442839266371728,0.657881999263012,0.990283420973561
"gene_697",422.620557590184,-0.460008224903214,1.05734900597385,-0.435058076665552,0.663520272683744,0.990283420973561
"gene_698",511.437106128976,1.071542752409,0.86520751718821,1.2384806316655,0.2155378993482,0.940208607710065
"gene_699",350.718043184026,-0.444538748703392,1.15697981177287,-0.384223427392578,0.700812855944559,0.990283420973561
"gene_700",354.157812846461,0.962074184050539,1.1893625637662,0.808898996285926,0.418573246309454,0.987471577477955
"gene_701",441.065552598083,-1.8107649912458,1.32664251960778,-1.36492307798272,0.172277227962832,0.878965448789959
"gene_702",265.578894592038,1.30482498092476,1.14165566181668,1.14292340901497,0.253070392362968,0.953218358162262
"gene_703",322.098210368122,1.0113293192376,1.42323496225235,0.710584932256803,0.477341482986844,0.990283420973561
"gene_704",569.16363006604,-1.19583197010021,0.704728336892651,-1.69686942825795,0.0897213490371118,0.754181605292657
"gene_705",517.944721159887,-0.00719720154668083,0.840980416747693,-0.00855810837369368,0.993171700811213,0.996253317173007
"gene_706",648.648441668565,0.244905923991104,0.375059295725713,0.652979213639349,0.513769679230735,0.990283420973561
"gene_707",395.436963223667,0.737727314974715,1.03755962479772,0.711021610077146,0.477070844571768,0.990283420973561
"gene_708",471.653807626553,0.268165700388869,0.801261227415126,0.334679491798166,0.737866873340718,0.990283420973561
"gene_709",603.642753796021,0.414049154776358,0.695039809965228,0.595720056376443,0.551362257329301,0.990283420973561
"gene_710",428.386967955092,-0.217162849807509,0.798066595345133,-0.272111188557635,0.785536526815193,0.990283420973561
"gene_711",520.017325075667,0.683723553792591,0.719863881300696,0.949795609354918,0.342216117288555,0.980297576089689
"gene_712",295.816089061134,0.364621218656313,1.16653901211535,0.312566673612676,0.754609900895348,0.990283420973561
"gene_713",469.662055687212,0.92859360989895,1.00185756815839,0.926871882203659,0.353993057675316,0.980297576089689
"gene_714",573.344245069966,-0.682063568473017,0.579413323853158,-1.17716238200603,0.239130700122399,0.952331951091935
"gene_715",354.040070300891,-0.167403237064498,1.15314280382145,-0.14517129752684,0.884575627095457,0.990283420973561
"gene_716",551.8792152367,-0.177148675216391,0.752535592321426,-0.235402387639795,0.813896433071453,0.990283420973561
"gene_717",297.29084778938,0.471197883314854,1.45024912413005,0.324908235057552,0.745250524077187,0.990283420973561
"gene_718",382.833705042943,1.24100385306791,1.44980308015946,0.855980974279224,0.392008303258218,0.980297576089689
"gene_719",580.161932035254,-1.49183034812051,0.929561166314033,-1.60487593735873,0.108521110012609,0.814442135298758
"gene_720",281.742106344867,2.26739361018804,0.919822613127702,2.46503355954487,0.0137000419297718,0.441936836444252
"gene_721",668.95555410865,0.541241741431503,0.394675529865942,1.37135875035208,0.170263149618808,0.877645101127874
"gene_722",324.170577624703,-1.54841335109915,0.997353734547343,-1.55252173573292,0.120537436024216,0.814442135298758
"gene_723",483.069737531071,-0.542665685115054,0.69921407590672,-0.776108067348817,0.437685180751873,0.990283420973561
"gene_724",657.942466315428,0.598099053525249,0.478057985591351,1.25110148047294,0.210897455486854,0.937322024386017
"gene_725",360.914528137559,0.450952540736162,1.2914680086037,0.349178251208654,0.726955492877063,0.990283420973561
"gene_726",646.01240011859,-0.136775461389199,0.421840130615479,-0.324235300206358,0.745759898696018,0.990283420973561
"gene_727",490.116434105142,0.181790003226511,0.855536697697207,0.212486505506805,0.831727504468764,0.990283420973561
"gene_728",350.222647341716,-1.98206645635178,0.879874484771253,-2.25266954623315,0.024279992488807,0.552391731372255
"gene_729",393.715696642294,-1.14093066896797,0.983043985297553,-1.16060998900535,0.245800541345609,0.952742449508585
"gene_730",111.167587642671,0.353806882176504,1.18048492316622,0.299713173148834,0.764395949564719,0.990283420973561
"gene_731",588.112885374382,-0.163301347904844,0.624073629820569,-0.261670001906338,0.793575869896045,0.990283420973561
"gene_732",608.697935344984,0.122767113749368,0.51349295396616,0.23908237260342,0.811041710094415,0.990283420973561
"gene_733",374.085739243013,0.577366004453946,1.35546080215995,0.425955515300703,0.670140261143675,0.990283420973561
"gene_734",529.224516278556,-1.78373449403276,0.739563939614656,-2.41187326543011,0.0158707971493136,0.453451347123247
"gene_735",468.636718140149,0.0584799917043138,0.952786334874259,0.0613778657016859,0.951058279729703,0.990283420973561
"gene_736",505.503580914165,0.586933250520702,0.713646574094209,0.822442469181139,0.410825116932918,0.987471577477955
"gene_737",591.167265031971,0.514493071316934,0.607166895069986,0.847366803912506,0.396790701552185,0.980297576089689
"gene_738",601.80992045694,-0.947847493019265,0.662185622521897,-1.4313924385876,0.152317774272698,0.852372462597692
"gene_739",625.252731588728,0.297726825013271,0.555091599632156,0.536356207174756,0.591712391446467,0.990283420973561
"gene_740",387.606625922435,0.0918335207254589,1.66372765903769,0.0551974478675048,0.955981162144507,0.990283420973561
"gene_741",503.001803807541,0.0499393769975062,0.951201842358529,0.0525013459537465,0.958129222899643,0.990283420973561
"gene_742",298.899748140376,-2.21079010537088,1.17581750547087,-1.88021533535984,0.0600787364235396,0.706808663806348
"gene_743",357.565959914751,0.744716694695564,1.32480688737863,0.562132263796665,0.574025907602995,0.990283420973561
"gene_744",171.246753868636,-1.8151140088569,1.57440662928189,-1.15288768168158,0.248956488785594,0.953218358162262
"gene_745",422.999323205203,1.66901639300726,0.875880124571105,1.90553061564736,0.0567111316482236,0.706100028890294
"gene_746",444.475935378382,1.46624103328344,1.30404093009007,1.12438267806683,0.260850717315367,0.953218358162262
"gene_747",432.575527073124,-2.19985097340741,0.898451689862352,-2.4484911077906,0.0143455970970214,0.448299909281918
"gene_748",215.801621333405,-2.71470047828375,1.25850544620475,-2.15708282111168,0.0309992118782701,0.584399002964482
"gene_749",548.18819449788,-0.912492938746375,0.737880905542559,-1.23663985867127,0.216220815378901,0.940208607710065
"gene_750",473.283843461761,-0.669825128972254,0.801287196171583,-0.835936393558473,0.403190687096103,0.980297576089689
"gene_751",619.146575998213,0.319993152261965,0.593211192513103,0.539425345139449,0.589593396586066,0.990283420973561
"gene_752",363.114032462939,-0.896815705268008,1.07440756840239,-0.834707174114141,0.403882601348952,0.980297576089689
"gene_753",443.120547059134,0.170843529838894,1.1356207478411,0.150440655618242,0.880416967693467,0.990283420973561
"gene_754",290.945611860086,-0.149456311698934,1.29436539392011,-0.115466863067384,0.908075084206999,0.990283420973561
"gene_755",404.929825440369,-2.27697657187672,1.13423823772951,-2.0074941014462,0.0446970780740817,0.649817661732443
"gene_756",437.630923924549,0.010166508410944,0.772043776050241,0.0131683056405889,0.989493515883192,0.996253317173007
"gene_757",461.638388670436,-0.971284830272998,0.924686978189904,-1.05039310943289,0.293537412376486,0.980297576089689
"gene_758",487.319771547122,-0.486888064005167,2.2729184854229,-0.214212725677479,0.830381172754465,0.990283420973561
"gene_759",426.220875757407,1.58014869422605,1.09605808787009,1.44166510125086,0.14939687328217,0.852372462597692
"gene_760",362.315442445653,-1.17148548237459,1.227585818437,-0.954300273577745,0.339931669605942,0.980297576089689
"gene_761",513.431445601472,-0.0793590164174028,0.635571035604964,-0.124862544029977,0.900632371780775,0.990283420973561
"gene_762",320.346363884885,2.22333133798875,1.2517002512486,1.77624901470694,0.0756918827154865,0.746955282776615
"gene_763",322.055058409356,-0.0470458238360989,1.24487228090885,-0.0377916871936067,0.969853772297732,0.991916096182403
"gene_764",501.716205162558,0.408041522586465,0.715666460848319,0.570155994320023,0.568571899863482,0.990283420973561
"gene_765",531.263356200247,0.504336699138318,0.595865729155556,0.846393196422037,0.397333432662268,0.980297576089689
"gene_766",522.377714006676,0.12403641309865,0.879873817156652,0.140970683159408,0.887893102474318,0.990283420973561
"gene_767",430.44291873246,-0.168609330293061,1.05865827229055,-0.15926700306063,0.873458516632936,0.990283420973561
"gene_768",441.267552137543,0.712878945684639,0.88493341520871,0.805573541955705,0.420488786363026,0.987471577477955
"gene_769",615.953450854115,0.0192573579659635,0.428666313243221,0.0449238892141196,0.964167975224919,0.991242408647407
"gene_770",531.524504467957,-0.876806310748594,0.654061669546219,-1.34055602334397,0.180064643453547,0.891786022659504
